periodo_academico: 202264, curso_codigo: EDUC_3183, curso_nombre: ACADEMIC READING AND WRITIN II, genero: hombre, cantidad_estudiantes: 48
periodo_academico: 202362, curso_codigo: EDUC_3182, curso_nombre: METHODOLOGY FOR TEACHING ENGLI, genero: mujer, cantidad_estudiantes: 14
periodo_academico: 202362, curso_codigo: ADMI_5065, curso_nombre: METODOS DE VALOR DE EMPRESAS, genero: hombre, cantidad_estudiantes: 75
periodo_academico: 202362, curso_codigo: ADMI_5065, curso_nombre: METODOS DE VALOR DE EMPRESAS, genero: mujer, cantidad_estudiantes: 67
periodo_academico: 202362, curso_codigo: ECON_3042, curso_nombre: MICROECONOMIA APLICADA, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: ECON_3042, curso_nombre: MICROECONOMIA APLICADA, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: ECON_3040, curso_nombre: MODELOS ECONOMETRICOS, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: ECON_4110, curso_nombre: MODELOS OPTIMIZA PARA USO DE R, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: COME_3003, curso_nombre: NEGOCIOS INTERNACIONALES, genero: hombre, cantidad_estudiantes: 54
periodo_academico: 202362, curso_codigo: COME_3003, curso_nombre: NEGOCIOS INTERNACIONALES, genero: mujer, cantidad_estudiantes: 41
periodo_academico: 202362, curso_codigo: TURI_4021, curso_nombre: NEURO MARKT Y TEORIAS DE INFOR, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: TURI_4021, curso_nombre: NEURO MARKT Y TEORIAS DE INFOR, genero: mujer, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: PSIC_1104, curso_nombre: NEUROCIENCIA Y PSICOL DEL DESA, genero: hombre, cantidad_estudiantes: 58
periodo_academico: 202362, curso_codigo: PSIC_1104, curso_nombre: NEUROCIENCIA Y PSICOL DEL DESA, genero: mujer, cantidad_estudiantes: 65
periodo_academico: 202362, curso_codigo: TURI_2018, curso_nombre: NUEVAS ALTERNATIVAS DE TURISMO, genero: hombre, cantidad_estudiantes: 13
periodo_academico: 202362, curso_codigo: TURI_2018, curso_nombre: NUEVAS ALTERNATIVAS DE TURISMO, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202362, curso_codigo: TURI_5013, curso_nombre: ORDENAMIENTO TURISTICO TERRITO, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: TURI_5013, curso_nombre: ORDENAMIENTO TURISTICO TERRITO, genero: mujer, cantidad_estudiantes: 5
periodo_academico: 202362, curso_codigo: TURI_2015, curso_nombre: ORGANIZACION DE EVENTOS Y PROT, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202362, curso_codigo: TURI_2015, curso_nombre: ORGANIZACION DE EVENTOS Y PROT, genero: mujer, cantidad_estudiantes: 10
periodo_academico: 202362, curso_codigo: PIND_5008, curso_nombre: ORGANIZACION INDUSTRIAL, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: PIND_5008, curso_nombre: ORGANIZACION INDUSTRIAL, genero: mujer, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: ADMI_5046, curso_nombre: PASANT PRE-PROF PRACTICUM 3.2, genero: hombre, cantidad_estudiantes: 53
periodo_academico: 202362, curso_codigo: CONT_5010, curso_nombre: PASANT PRE-PROF PRACTICUM 3.2, genero: hombre, cantidad_estudiantes: 36
periodo_academico: 202362, curso_codigo: TURI_5006, curso_nombre: PASANT PRE-PROF PRACTICUM 3.2, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: ADMI_5046, curso_nombre: PASANT PRE-PROF PRACTICUM 3.2, genero: mujer, cantidad_estudiantes: 49
periodo_academico: 202362, curso_codigo: CONT_5010, curso_nombre: PASANT PRE-PROF PRACTICUM 3.2, genero: mujer, cantidad_estudiantes: 34
periodo_academico: 202362, curso_codigo: TURI_5006, curso_nombre: PASANT PRE-PROF PRACTICUM 3.2, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: ADMI_4046, curso_nombre: PASANTI PRE-PROF PRACTICUM 3.1, genero: hombre, cantidad_estudiantes: 31
periodo_academico: 202362, curso_codigo: CONT_4000, curso_nombre: PASANTI PRE-PROF PRACTICUM 3.1, genero: hombre, cantidad_estudiantes: 21
periodo_academico: 202362, curso_codigo: TURI_4012, curso_nombre: PASANTI PRE-PROF PRACTICUM 3.1, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: ADMI_4046, curso_nombre: PASANTI PRE-PROF PRACTICUM 3.1, genero: mujer, cantidad_estudiantes: 39
periodo_academico: 202362, curso_codigo: CONT_4000, curso_nombre: PASANTI PRE-PROF PRACTICUM 3.1, genero: mujer, cantidad_estudiantes: 23
periodo_academico: 202362, curso_codigo: TURI_4012, curso_nombre: PASANTI PRE-PROF PRACTICUM 3.1, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: FDCE_3015, curso_nombre: PASANTIA PRE-PRO1, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: FDCE_3015, curso_nombre: PASANTIA PRE-PRO1, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202362, curso_codigo: FDCE_4023, curso_nombre: PASANTIA PRE-PRO2, genero: hombre, cantidad_estudiantes: 11
periodo_academico: 202362, curso_codigo: FDCE_4023, curso_nombre: PASANTIA PRE-PRO2, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: CONT_3002, curso_nombre: PASANTIAS PRE-PROF PRACTICUM 1, genero: hombre, cantidad_estudiantes: 3
periodo_academico: 202362, curso_codigo: CONT_3002, curso_nombre: PASANTIAS PRE-PROF PRACTICUM 1, genero: mujer, cantidad_estudiantes: 3
periodo_academico: 202362, curso_codigo: ADMI_4045, curso_nombre: PASANTIAS PRE-PROF PRACTICUM 2, genero: hombre, cantidad_estudiantes: 16
periodo_academico: 202362, curso_codigo: CONT_4008, curso_nombre: PASANTIAS PRE-PROF PRACTICUM 2, genero: hombre, cantidad_estudiantes: 11
periodo_academico: 202362, curso_codigo: ADMI_4045, curso_nombre: PASANTIAS PRE-PROF PRACTICUM 2, genero: mujer, cantidad_estudiantes: 15
periodo_academico: 202362, curso_codigo: CONT_4008, curso_nombre: PASANTIAS PRE-PROF PRACTICUM 2, genero: mujer, cantidad_estudiantes: 16
periodo_academico: 202362, curso_codigo: TURI_3013, curso_nombre: PATRIMONIO NATURAL Y BIODIVERS, genero: hombre, cantidad_estudiantes: 21
periodo_academico: 202362, curso_codigo: TURI_3013, curso_nombre: PATRIMONIO NATURAL Y BIODIVERS, genero: mujer, cantidad_estudiantes: 9
periodo_academico: 202362, curso_codigo: EDUC_3113, curso_nombre: PEDAGOGIA, genero: hombre, cantidad_estudiantes: 58
periodo_academico: 202362, curso_codigo: EDUC_3113, curso_nombre: PEDAGOGIA, genero: mujer, cantidad_estudiantes: 73
periodo_academico: 202362, curso_codigo: UTPL_4000, curso_nombre: PERIODO ADICIONAL 1, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: UTPL_4000, curso_nombre: PERIODO ADICIONAL 1, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: UTPL_5000, curso_nombre: PERIODO ADICIONAL 2, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: UTPL_5000, curso_nombre: PERIODO ADICIONAL 2, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202362, curso_codigo: DSOF_1074, curso_nombre: PLAN ESTRATEGIC TRANSF DIGITAL, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: DSOF_1074, curso_nombre: PLAN ESTRATEGIC TRANSF DIGITAL, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: TURI_4016, curso_nombre: PLANIFICACION DE DESTINOS TURI, genero: hombre, cantidad_estudiantes: 10
periodo_academico: 202362, curso_codigo: TURI_4016, curso_nombre: PLANIFICACION DE DESTINOS TURI, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: ECON_4114, curso_nombre: PLANIFICACION Y GEST DESA SOST, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: ECON_4114, curso_nombre: PLANIFICACION Y GEST DESA SOST, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: ECON_4113, curso_nombre: PLANIFICACION Y ORDENAM TERRIT, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202362, curso_codigo: ECON_4113, curso_nombre: PLANIFICACION Y ORDENAM TERRIT, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: DSOF_4071, curso_nombre: PLATAFORMAS PARA JUEGOS, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: DSOF_4071, curso_nombre: PLATAFORMAS PARA JUEGOS, genero: mujer, cantidad_estudiantes: 12
periodo_academico: 202362, curso_codigo: DSOF_3038, curso_nombre: PLATAFORMAS WEB, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: DSOF_3038, curso_nombre: PLATAFORMAS WEB, genero: mujer, cantidad_estudiantes: 5
periodo_academico: 202362, curso_codigo: ECON_3046, curso_nombre: POLITICA AMBIENTAL, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: ECON_3046, curso_nombre: POLITICA AMBIENTAL, genero: mujer, cantidad_estudiantes: 3
periodo_academico: 202362, curso_codigo: ECON_3044, curso_nombre: POLITICA ECONOMICA, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: ECON_4009, curso_nombre: POLITICA ECONOMICA II, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: FDCE_2030, curso_nombre: POLITICA PUBLICA Y MARCO LEGA, genero: hombre, cantidad_estudiantes: 137
periodo_academico: 202362, curso_codigo: FDCE_2030, curso_nombre: POLITICA PUBLICA Y MARCO LEGA, genero: mujer, cantidad_estudiantes: 105
periodo_academico: 202362, curso_codigo: CONT_2026, curso_nombre: PRACTICA TRIBUTARIA, genero: hombre, cantidad_estudiantes: 98
periodo_academico: 202362, curso_codigo: CONT_2026, curso_nombre: PRACTICA TRIBUTARIA, genero: mujer, cantidad_estudiantes: 106
periodo_academico: 202362, curso_codigo: DSOF_4007, curso_nombre: PRACTICAS EN CITTES GP 3.2, genero: hombre, cantidad_estudiantes: 3
periodo_academico: 202362, curso_codigo: DSOF_4007, curso_nombre: PRACTICAS EN CITTES GP 3.2, genero: mujer, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: ADMI_2029, curso_nombre: PRACTICUM 1, genero: hombre, cantidad_estudiantes: 199
periodo_academico: 202362, curso_codigo: CONT_2029, curso_nombre: PRACTICUM 1, genero: hombre, cantidad_estudiantes: 110
periodo_academico: 202362, curso_codigo: ECON_2037, curso_nombre: PRACTICUM 1, genero: hombre, cantidad_estudiantes: 14
periodo_academico: 202362, curso_codigo: EDUC_2120, curso_nombre: PRACTICUM 1, genero: hombre, cantidad_estudiantes: 74
periodo_academico: 202362, curso_codigo: TURI_2010, curso_nombre: PRACTICUM 1, genero: hombre, cantidad_estudiantes: 17
periodo_academico: 202362, curso_codigo: ADMI_2029, curso_nombre: PRACTICUM 1, genero: mujer, cantidad_estudiantes: 202
periodo_academico: 202362, curso_codigo: CONT_2029, curso_nombre: PRACTICUM 1, genero: mujer, cantidad_estudiantes: 110
periodo_academico: 202362, curso_codigo: ECON_2037, curso_nombre: PRACTICUM 1, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202362, curso_codigo: EDUC_2120, curso_nombre: PRACTICUM 1, genero: mujer, cantidad_estudiantes: 65
periodo_academico: 202362, curso_codigo: TURI_2010, curso_nombre: PRACTICUM 1, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: COMP_2012, curso_nombre: PRACTICUM 1.2, genero: hombre, cantidad_estudiantes: 29
periodo_academico: 202362, curso_codigo: COMP_2012, curso_nombre: PRACTICUM 1.2, genero: mujer, cantidad_estudiantes: 22
periodo_academico: 202362, curso_codigo: ADMI_3027, curso_nombre: PRACTICUM 2, genero: hombre, cantidad_estudiantes: 162
periodo_academico: 202362, curso_codigo: CONT_3037, curso_nombre: PRACTICUM 2, genero: hombre, cantidad_estudiantes: 85
periodo_academico: 202362, curso_codigo: EDUC_3181, curso_nombre: PRACTICUM 2, genero: hombre, cantidad_estudiantes: 50
periodo_academico: 202362, curso_codigo: TURI_3017, curso_nombre: PRACTICUM 2, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: ADMI_3027, curso_nombre: PRACTICUM 2, genero: mujer, cantidad_estudiantes: 142
periodo_academico: 202362, curso_codigo: CONT_3037, curso_nombre: PRACTICUM 2, genero: mujer, cantidad_estudiantes: 78
periodo_academico: 202362, curso_codigo: EDUC_3181, curso_nombre: PRACTICUM 2, genero: mujer, cantidad_estudiantes: 54
periodo_academico: 202362, curso_codigo: TURI_3017, curso_nombre: PRACTICUM 2, genero: mujer, cantidad_estudiantes: 17
periodo_academico: 202362, curso_codigo: COMP_3014, curso_nombre: PRACTICUM 2.2, genero: hombre, cantidad_estudiantes: 16
periodo_academico: 202362, curso_codigo: COMP_3014, curso_nombre: PRACTICUM 2.2, genero: mujer, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: ADMI_4080, curso_nombre: PRACTICUM 3, genero: hombre, cantidad_estudiantes: 143
periodo_academico: 202362, curso_codigo: EDUC_3186, curso_nombre: PRACTICUM 3, genero: hombre, cantidad_estudiantes: 48
periodo_academico: 202362, curso_codigo: ADMI_4080, curso_nombre: PRACTICUM 3, genero: mujer, cantidad_estudiantes: 137
periodo_academico: 202362, curso_codigo: EDUC_3186, curso_nombre: PRACTICUM 3, genero: mujer, cantidad_estudiantes: 42
periodo_academico: 202362, curso_codigo: ECON_3054, curso_nombre: PRACTICUM 3 SERVICIO COMUN, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202362, curso_codigo: ECON_3054, curso_nombre: PRACTICUM 3 SERVICIO COMUN, genero: mujer, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: CONT_3038, curso_nombre: PRACTICUM 3 SERVICIO COMUNITA, genero: hombre, cantidad_estudiantes: 103
periodo_academico: 202362, curso_codigo: CONT_3038, curso_nombre: PRACTICUM 3 SERVICIO COMUNITA, genero: mujer, cantidad_estudiantes: 78
periodo_academico: 202362, curso_codigo: TURI_3012, curso_nombre: PRACTICUM 3 SERVICIO COMUNITAR, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: TURI_3012, curso_nombre: PRACTICUM 3 SERVICIO COMUNITAR, genero: mujer, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: COMP_4015, curso_nombre: PRACTICUM 4.1, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: EDUC_4107, curso_nombre: PRACTICUM 4.1, genero: hombre, cantidad_estudiantes: 36
periodo_academico: 202362, curso_codigo: TURI_4020, curso_nombre: PRACTICUM 4.1, genero: hombre, cantidad_estudiantes: 9
periodo_academico: 202362, curso_codigo: COMP_4015, curso_nombre: PRACTICUM 4.1, genero: mujer, cantidad_estudiantes: 15
periodo_academico: 202362, curso_codigo: EDUC_4107, curso_nombre: PRACTICUM 4.1, genero: mujer, cantidad_estudiantes: 19
periodo_academico: 202362, curso_codigo: TURI_4020, curso_nombre: PRACTICUM 4.1, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: ADMI_4087, curso_nombre: PRACTICUM 4.1 TRAB DE INTE/EXA, genero: hombre, cantidad_estudiantes: 71
periodo_academico: 202362, curso_codigo: CONT_4032, curso_nombre: PRACTICUM 4.1 TRAB DE INTE/EXA, genero: hombre, cantidad_estudiantes: 61
periodo_academico: 202362, curso_codigo: ADMI_4087, curso_nombre: PRACTICUM 4.1 TRAB DE INTE/EXA, genero: mujer, cantidad_estudiantes: 63
periodo_academico: 202362, curso_codigo: CONT_4032, curso_nombre: PRACTICUM 4.1 TRAB DE INTE/EXA, genero: mujer, cantidad_estudiantes: 54
periodo_academico: 202362, curso_codigo: ECON_4115, curso_nombre: PRACTICUM 4.1:TRABAJO DE INT E, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: ECON_4115, curso_nombre: PRACTICUM 4.1:TRABAJO DE INT E, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: EDUC_4114, curso_nombre: PRACTICUM 4.2, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: EDUC_4114, curso_nombre: PRACTICUM 4.2, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: TURI_5010, curso_nombre: PRACTICUM 4.2, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: ADMI_5068, curso_nombre: PRACTICUM 4.2 TRAB DE INTE/EXA, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: CONT_4034, curso_nombre: PRACTICUM 4.2 TRAB DE INTE/EXA, genero: hombre, cantidad_estudiantes: 35
periodo_academico: 202362, curso_codigo: ADMI_5068, curso_nombre: PRACTICUM 4.2 TRAB DE INTE/EXA, genero: mujer, cantidad_estudiantes: 11
periodo_academico: 202362, curso_codigo: CONT_4034, curso_nombre: PRACTICUM 4.2 TRAB DE INTE/EXA, genero: mujer, cantidad_estudiantes: 24
periodo_academico: 202362, curso_codigo: ECON_5074, curso_nombre: PRACTICUM 4.2:TRABAJO DE INTEG, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202362, curso_codigo: ECON_5074, curso_nombre: PRACTICUM 4.2:TRABAJO DE INTEG, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202362, curso_codigo: FDCE_4028, curso_nombre: PRACTICUM ACADE 3 ASESORIA TT, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: FDCE_4028, curso_nombre: PRACTICUM ACADE 3 ASESORIA TT, genero: mujer, cantidad_estudiantes: 13
periodo_academico: 202362, curso_codigo: FDCE_4027, curso_nombre: PRACTICUM ACADEMICO 2, genero: hombre, cantidad_estudiantes: 22
periodo_academico: 202362, curso_codigo: FDCE_4027, curso_nombre: PRACTICUM ACADEMICO 2, genero: mujer, cantidad_estudiantes: 20
periodo_academico: 202362, curso_codigo: CONT_3027, curso_nombre: PRINCIPIOS DE AUDITORIA, genero: hombre, cantidad_estudiantes: 93
periodo_academico: 202362, curso_codigo: CONT_3027, curso_nombre: PRINCIPIOS DE AUDITORIA, genero: mujer, cantidad_estudiantes: 122
periodo_academico: 202362, curso_codigo: ECON_2033, curso_nombre: PRINCIPIOS DE MACROECONOMIA, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: ECON_2033, curso_nombre: PRINCIPIOS DE MACROECONOMIA, genero: mujer, cantidad_estudiantes: 20
periodo_academico: 202362, curso_codigo: HOTE_1045, curso_nombre: PRINCIPIOS DEL TURISMO, genero: hombre, cantidad_estudiantes: 17
periodo_academico: 202362, curso_codigo: HOTE_1045, curso_nombre: PRINCIPIOS DEL TURISMO, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202362, curso_codigo: DSOF_5001, curso_nombre: PROC DE INGENIERIA DE SOFTWARE, genero: hombre, cantidad_estudiantes: 6
periodo_academico: 202362, curso_codigo: DSOF_5001, curso_nombre: PROC DE INGENIERIA DE SOFTWARE, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: DSOF_2034, curso_nombre: PROG ORIENTADA A OBJETOS, genero: hombre, cantidad_estudiantes: 30
periodo_academico: 202362, curso_codigo: DSOF_2034, curso_nombre: PROG ORIENTADA A OBJETOS, genero: mujer, cantidad_estudiantes: 42
periodo_academico: 202362, curso_codigo: COMP_4011, curso_nombre: PROGRAMACION AVANZADA, genero: hombre, cantidad_estudiantes: 28
periodo_academico: 202362, curso_codigo: COMP_4011, curso_nombre: PROGRAMACION AVANZADA, genero: mujer, cantidad_estudiantes: 23
periodo_academico: 202362, curso_codigo: EDUC_3108, curso_nombre: PROPUESTA DE INVESTIGACION, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202362, curso_codigo: EDUC_4105, curso_nombre: PROPUESTA DE INVESTIGACION, genero: hombre, cantidad_estudiantes: 128
periodo_academico: 202362, curso_codigo: EDUC_4106, curso_nombre: PROPUESTA DE INVESTIGACION, genero: hombre, cantidad_estudiantes: 143
periodo_academico: 202362, curso_codigo: EDUC_4118, curso_nombre: PROPUESTA DE INVESTIGACION, genero: hombre, cantidad_estudiantes: 6
periodo_academico: 202362, curso_codigo: EDUC_3108, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 15
periodo_academico: 202362, curso_codigo: EDUC_4105, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 106
periodo_academico: 202362, curso_codigo: EDUC_4106, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 140
periodo_academico: 202362, curso_codigo: EDUC_4118, curso_nombre: PROPUESTA DE INVESTIGACION, genero: mujer, cantidad_estudiantes: 5
periodo_academico: 202362, curso_codigo: UTPL_1000, curso_nombre: PRORROGA 1, genero: hombre, cantidad_estudiantes: 43
periodo_academico: 202362, curso_codigo: UTPL_1000, curso_nombre: PRORROGA 1, genero: mujer, cantidad_estudiantes: 51
periodo_academico: 202362, curso_codigo: UTPL_2000, curso_nombre: PRORROGA 2, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: UTPL_2000, curso_nombre: PRORROGA 2, genero: mujer, cantidad_estudiantes: 19
periodo_academico: 202362, curso_codigo: ADMI_4092, curso_nombre: PROSPECTIVA EMPRESARIAL Y A, genero: hombre, cantidad_estudiantes: 75
periodo_academico: 202362, curso_codigo: ADMI_4092, curso_nombre: PROSPECTIVA EMPRESARIAL Y A, genero: mujer, cantidad_estudiantes: 66
periodo_academico: 202362, curso_codigo: DSOF_3036, curso_nombre: PROTOTIPADO, genero: hombre, cantidad_estudiantes: 29
periodo_academico: 202362, curso_codigo: DSOF_3036, curso_nombre: PROTOTIPADO, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202362, curso_codigo: COMP_5009, curso_nombre: PROYEC DE FIN DE CARRER GP4.2, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: COMP_5009, curso_nombre: PROYEC DE FIN DE CARRER GP4.2, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: ADMI_4035, curso_nombre: PROYECTOS, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202362, curso_codigo: ADMI_4090, curso_nombre: PROYECTOS, genero: hombre, cantidad_estudiantes: 96
periodo_academico: 202362, curso_codigo: ADMI_4035, curso_nombre: PROYECTOS, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: ADMI_4090, curso_nombre: PROYECTOS, genero: mujer, cantidad_estudiantes: 87
periodo_academico: 202362, curso_codigo: PERI_1120, curso_nombre: RADIO Y NUEVAS TECNOLOGIAS, genero: hombre, cantidad_estudiantes: 38
periodo_academico: 202362, curso_codigo: PERI_1120, curso_nombre: RADIO Y NUEVAS TECNOLOGIAS, genero: mujer, cantidad_estudiantes: 36
periodo_academico: 202362, curso_codigo: TURI_3015, curso_nombre: RECURSOS TANGIB E INTANGIB, genero: hombre, cantidad_estudiantes: 3
periodo_academico: 202362, curso_codigo: TURI_3015, curso_nombre: RECURSOS TANGIB E INTANGIB, genero: mujer, cantidad_estudiantes: 3
periodo_academico: 202362, curso_codigo: HOTE_1040, curso_nombre: RELACIONES PUB Y PROTOCOLO, genero: hombre, cantidad_estudiantes: 40
periodo_academico: 202362, curso_codigo: HOTE_1040, curso_nombre: RELACIONES PUB Y PROTOCOLO, genero: mujer, cantidad_estudiantes: 43
periodo_academico: 202362, curso_codigo: COMP_4014, curso_nombre: REPRESENT AVAN CONOCI Y RAZON, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202362, curso_codigo: COMP_4014, curso_nombre: REPRESENT AVAN CONOCI Y RAZON, genero: mujer, cantidad_estudiantes: 11
periodo_academico: 202362, curso_codigo: EDUC_3184, curso_nombre: RESEARCH METHODS IN ELT, genero: hombre, cantidad_estudiantes: 60
periodo_academico: 202362, curso_codigo: EDUC_3184, curso_nombre: RESEARCH METHODS IN ELT, genero: mujer, cantidad_estudiantes: 54
periodo_academico: 202362, curso_codigo: ADMI_4088, curso_nombre: RESPONSABILIDAD SOCIAL EMPRE, genero: hombre, cantidad_estudiantes: 141
periodo_academico: 202362, curso_codigo: ADMI_4088, curso_nombre: RESPONSABILIDAD SOCIAL EMPRE, genero: mujer, cantidad_estudiantes: 131
periodo_academico: 202362, curso_codigo: EDUC_4113, curso_nombre: SECOND LANGUAGE ACQUISITION, genero: hombre, cantidad_estudiantes: 46
periodo_academico: 202362, curso_codigo: EDUC_4113, curso_nombre: SECOND LANGUAGE ACQUISITION, genero: mujer, cantidad_estudiantes: 27
periodo_academico: 202362, curso_codigo: EDUC_4108, curso_nombre: SEMANTICS AND PRAGMATICS, genero: hombre, cantidad_estudiantes: 47
periodo_academico: 202362, curso_codigo: EDUC_4108, curso_nombre: SEMANTICS AND PRAGMATICS, genero: mujer, cantidad_estudiantes: 37
periodo_academico: 202362, curso_codigo: ADMI_5047, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 45
periodo_academico: 202362, curso_codigo: CONT_5004, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 49
periodo_academico: 202362, curso_codigo: ECON_5035, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202362, curso_codigo: FDCE_4031, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 20
periodo_academico: 202362, curso_codigo: TURI_5007, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: hombre, cantidad_estudiantes: 12
periodo_academico: 202362, curso_codigo: ADMI_5047, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 49
periodo_academico: 202362, curso_codigo: CONT_5004, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 37
periodo_academico: 202362, curso_codigo: FDCE_4031, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 19
periodo_academico: 202362, curso_codigo: TURI_5007, curso_nombre: SEMINARIO DE FIN DE CARRERA, genero: mujer, cantidad_estudiantes: 9
periodo_academico: 202362, curso_codigo: DSOF_5013, curso_nombre: SIST BASADOS EN CONOCIMIENTO, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202362, curso_codigo: COMP_5018, curso_nombre: SIST BASADOS EN CONOCIMIENTOS, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202362, curso_codigo: COMP_5018, curso_nombre: SIST BASADOS EN CONOCIMIENTOS, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202362, curso_codigo: CONT_2035, curso_nombre: SISTEMAS DE COSTOS, genero: hombre, cantidad_estudiantes: 196
periodo_academico: 202362, curso_codigo: CONT_2035, curso_nombre: SISTEMAS DE COSTOS, genero: mujer, cantidad_estudiantes: 164
